"","Suburb","Rooms","Type","Address","Method","SellerG","Date","Distance","Postcode","Landsize","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Price"
"10659","Kingsville","3","h","69 Chirnside St","VB","Jas",2017-06-03,6.4,"3012",335,"Maribyrnong City Council",-37.80742,144.88297,"Western Metropolitan",1808,1180000
"10660","Lalor","3","h","4 Casey Dr","S","Ray",2017-06-03,16.3,"3075",589,"Whittlesea City Council",-37.67056,145.03698,"Northern Metropolitan",8279,521000
"10661","Maidstone","3","t","7 Bosquet St","SP","Nelson",2017-06-03,6.4,"3012",218,"Maribyrnong City Council",-37.78366,144.87402,"Western Metropolitan",3873,675000
"10662","Malvern","2","t","1/16 Finlayson St","S","Marshall",2017-06-03,5.9,"3144",195,"Stonnington City Council",-37.86916,145.03565,"Southern Metropolitan",4675,910000
"10663","Malvern","3","h","8 Grace St","S","Jellis",2017-06-03,5.9,"3144",660,"Stonnington City Council",-37.86036,145.03537,"Southern Metropolitan",4675,2025000
"10664","Malvern","3","h","14 Irving St","VB","Kay",2017-06-03,5.9,"3144",950,"Stonnington City Council",-37.85905,145.03229,"Southern Metropolitan",4675,4900000
"10665","Malvern","2","u","6/36 Johnstone St","S","Gary",2017-06-03,5.9,"3144",0,"Stonnington City Council",-37.86824,145.03504,"Southern Metropolitan",4675,592000
"10666","Malvern","4","h","18 Robinson St","S","Marshall",2017-06-03,5.9,"3144",1006,"Stonnington City Council",-37.84884,145.03431,"Southern Metropolitan",4675,860000
"10667","Malvern East","3","h","7 Nyora St","S","Marshall",2017-06-03,8.4,"3145",531,"Stonnington City Council",-37.86749,145.05122,"Southern Metropolitan",8801,2265000
"10668","Malvern East","3","h","51 Tooronga Rd","S","Marshall",2017-06-03,8.4,"3145",580,"Stonnington City Council",-37.8683,145.03909,"Southern Metropolitan",8801,1780000
"10669","Malvern East","2","u","6/59 Tooronga Rd","PI","Thomson",2017-06-03,8.4,"3145",0,"Stonnington City Council",-37.8677,145.0392,"Southern Metropolitan",8801,593500
"10670","Maribyrnong","4","h","11 Maireana St","SP","Biggin",2017-06-03,4.3,"3032",238,"Maribyrnong City Council",-37.7833,144.89717,"Western Metropolitan",4918,1085000
"10671","McKinnon","4","h","34 Clee St","PI","hockingstuart",2017-06-03,11.4,"3204",568,"Glen Eira City Council",-37.90688,145.02827,"Southern Metropolitan",2397,1680000
"10672","Melton","3","h","95 Barries Rd","SN","Barry",2017-06-03,31.7,"3337",587,"Melton City Council",-37.68841,144.57314,"Western Victoria",3600,421500
"10673","Melton","4","h","1 Irving Rd","S","YPA",2017-06-03,31.7,"3337",643,"Melton City Council",-37.68834,144.56803,"Western Victoria",3600,4e+05
"10674","Melton","3","h","31 Plover St","PN","YPA",2017-06-03,31.7,"3337",590,"Melton City Council",-37.67765,144.57269,"Western Victoria",3600,379500
"10675","Melton South","4","h","1 Tamar Dr","S","Raine",2017-06-03,29.8,"3338",766,"Melton City Council",-37.69791,144.5807,"Western Victoria",4718,355000
"10676","Melton West","5","h","2 Fairbank Pl","S","Raine",2017-06-03,31.7,"3337",666,"Melton City Council",-37.67523,144.55833,"Northern Victoria",6065,355000
"10677","Mentone","3","t","10 Chicquita Cct","SP","hockingstuart",2017-06-03,20,"3194",93,"Kingston City Council",-37.97917,145.07573,"South-Eastern Metropolitan",6162,815000
"10678","Mentone","2","t","2/68 Naples Rd","SP","Hodges",2017-06-03,20,"3194",0,"Kingston City Council",-37.98937,145.06723,"South-Eastern Metropolitan",6162,8e+05
"10679","Mentone","3","h","70 Voltri St","S","hockingstuart",2017-06-03,20,"3194",530,"Kingston City Council",-37.97584,145.08107,"South-Eastern Metropolitan",6162,885000
"10680","Mernda","3","h","62 Brinkhill Dr","W","Stockdale",2017-06-03,25.9,"3754",714,"Whittlesea City Council",-37.60748,145.08496,"Northern Metropolitan",5812,580058
"10681","Middle Park","3","h","67 McGregor St","S","Cayzer",2017-06-03,3,"3206",207,"Port Phillip City Council",-37.85356,144.96415,"Southern Metropolitan",2019,2010000
"10682","Middle Park","3","h","92 Neville St","SP","Marshall",2017-06-03,3,"3206",185,"Port Phillip City Council",-37.85016,144.9613,"Southern Metropolitan",2019,2956000
"10683","Middle Park","6","h","204 Page St","PI","Marshall",2017-06-03,3,"3206",472,"Port Phillip City Council",-37.85231,144.96373,"Southern Metropolitan",2019,5600000
"10684","Middle Park","3","h","2 Patterson St","PI","Cayzer",2017-06-03,3,"3206",321,"Port Phillip City Council",-37.85411,144.96409,"Southern Metropolitan",2019,1850000
"10685","Mill Park","3","h","6 Brigden Ct","SP","Millership",2017-06-03,17.9,"3082",991,"Whittlesea City Council",-37.65887,145.06254,"Northern Metropolitan",10529,663500
"10686","Mill Park","4","h","4 Carlita Cl","S","Harcourts",2017-06-03,17.9,"3082",808,"Whittlesea City Council",-37.67348,145.06982,"Northern Metropolitan",10529,732000
"10687","Mill Park","4","h","7 Eaglet Ct","S","Harcourts",2017-06-03,17.9,"3082",649,"Whittlesea City Council",-37.67681,145.06414,"Northern Metropolitan",10529,720000
"10688","Mill Park","3","h","6 Parklea Ct","S","LJ",2017-06-03,17.9,"3082",526,"Whittlesea City Council",-37.67561,145.05641,"Northern Metropolitan",10529,556500
"10689","Mitcham","2","h","47 Quarry Rd","SN","Walshe",2017-06-03,17.2,"3132",525,"Whitehorse City Council",-37.80871,145.19864,"Eastern Metropolitan",6871,681500
"10690","Mitcham","3","h","6 Walter St","W","McGrath",2017-06-03,17.2,"3132",809,"Whitehorse City Council",-37.81794,145.20695,"Eastern Metropolitan",6871,1074500
"10691","Moonee Ponds","3","h","36 Aberfeldie St","SP","McDonald",2017-06-03,6.2,"3039",596,"Moonee Valley City Council",-37.76086,144.90497,"Western Metropolitan",6232,1850000
"10692","Moonee Ponds","2","h","118 Athol St","SP","McDonald",2017-06-03,6.2,"3039",233,"Moonee Valley City Council",-37.76919,144.91186,"Western Metropolitan",6232,1090000
"10693","Moonee Ponds","1","u","12/43 Buckley St","S","Nelson",2017-06-03,6.2,"3039",0,"Moonee Valley City Council",-37.7581,144.92484,"Western Metropolitan",6232,316000
"10694","Moonee Ponds","2","h","26 Scotia St","PI","Barry",2017-06-03,6.2,"3039",251,"Moonee Valley City Council",-37.76856,144.90577,"Western Metropolitan",6232,760000
"10695","Moonee Ponds","4","h","60 Wilson St","SS","Nelson",2017-06-03,6.2,"3039",296,"Moonee Valley City Council",-37.7632,144.92968,"Western Metropolitan",6232,1445000
"10696","Moorabbin","3","h","2 Matilda Rd","S","Woodards",2017-06-03,14.3,"3189",347,"Kingston City Council",-37.94274,145.05783,"Southern Metropolitan",2555,1090500
"10697","Mooroolbark","5","h","188 Cardigan Rd","SP","Max",2017-06-03,26.5,"3138",1254,"Yarra Ranges Shire Council",-37.79026,145.33738,"Eastern Victoria",8280,872000
"10698","Mooroolbark","3","h","32 Churchill Dr","SP","Fletchers",2017-06-03,26.5,"3138",947,"Yarra Ranges Shire Council",-37.76517,145.3298,"Eastern Victoria",8280,730000
"10699","Mordialloc","1","u","4/186 Beach Rd","S","Thomson",2017-06-03,21.5,"3195",0,"Kingston City Council",-38.00508,145.08189,"South-Eastern Metropolitan",3650,519000
"10700","Mordialloc","4","t","1/6 Krone St","S","hockingstuart",2017-06-03,21.5,"3195",312,"Kingston City Council",-38.002,145.08916,"South-Eastern Metropolitan",3650,1170000
"10701","Mount Waverley","2","u","1/577 High Street Rd","S","Ray",2017-06-03,14.2,"3149",198,"Monash City Council",-37.87135,145.14334,"Eastern Metropolitan",13366,720000
"10702","Mount Waverley","2","u","3/593 High Street Rd","S","Ray",2017-06-03,14.2,"3149",173,"Monash City Council",-37.87142,145.14503,"Eastern Metropolitan",13366,572000
"10703","Mount Waverley","3","h","21 Kingston St","VB","Jellis",2017-06-03,14.2,"3149",838,"Monash City Council",-37.86083,145.11666,"Eastern Metropolitan",13366,1460000
"10704","Mount Waverley","3","h","7 Milliara St","PI","Buxton",2017-06-03,14.2,"3149",911,"Monash City Council",-37.86906,145.14394,"Eastern Metropolitan",13366,1640000
"10705","Mount Waverley","3","t","2/36 Swayfield Rd","S","McGrath",2017-06-03,14.2,"3149",297,"Monash City Council",-37.8605,145.12853,"Eastern Metropolitan",13366,1011000
"10706","Mount Waverley","5","h","309 Waverley Rd","S","JRW",2017-06-03,14.2,"3149",728,"Monash City Council",-37.88409,145.12369,"Eastern Metropolitan",13366,1450000
"10707","Mulgrave","3","h","2 Barclay Ct","SA","Nelson",2017-06-03,18.8,"3170",705,"Monash City Council",-37.92266,145.16733,"South-Eastern Metropolitan",7113,880000
"10708","Mulgrave","4","h","12 Brookland Ct","PI","Ray",2017-06-03,18.8,"3170",913,"Monash City Council",-37.93173,145.19475,"South-Eastern Metropolitan",7113,1028000
"10709","Mulgrave","5","h","6 Trentbridge Rd","SP","Barry",2017-06-03,18.8,"3170",524,"Monash City Council",-37.92714,145.19112,"South-Eastern Metropolitan",7113,880000
"10710","Murrumbeena","3","h","13 Churchill Cl","S","Woodards",2017-06-03,10.1,"3163",335,"Glen Eira City Council",-37.90423,145.06168,"Southern Metropolitan",4442,1256000
"10711","Murrumbeena","1","u","8/9 Dunoon St","S","hockingstuart",2017-06-03,10.1,"3163",0,"Glen Eira City Council",-37.89166,145.06718,"Southern Metropolitan",4442,330000
"10712","Murrumbeena","2","u","3/53 Kangaroo Rd","PI","Buxton",2017-06-03,10.1,"3163",0,"Glen Eira City Council",-37.89814,145.07455,"Southern Metropolitan",4442,670000
"10713","Murrumbeena","4","h","162 Murrumbeena Rd","SA","Buxton",2017-06-03,10.1,"3163",556,"Glen Eira City Council",-37.89528,145.06564,"Southern Metropolitan",4442,1670000
"10714","Newport","1","u","5/45 Oxford St","PI","Williams",2017-06-03,6.2,"3015",0,"Hobsons Bay City Council",-37.83811,144.87659,"Western Metropolitan",5498,335000
"10715","Niddrie","4","h","61 Nolan St","S","Barry",2017-06-03,10.4,"3042",650,"Moonee Valley City Council",-37.74103,144.88496,"Western Metropolitan",2291,1337000
"10716","Niddrie","3","t","3 Shaw St","SP","McDonald",2017-06-03,10.4,"3042",292,"Moonee Valley City Council",-37.74074,144.8908,"Western Metropolitan",2291,820000
"10717","North Melbourne","2","h","22 Melrose St","S","JMRE",2017-06-03,1.8,"3051",102,"Melbourne City Council",-37.79489,144.94207,"Northern Metropolitan",6821,970000
"10718","Northcote","3","h","44 Bent St","S","Nelson",2017-06-03,5.3,"3070",352,"Darebin City Council",-37.76708,144.99624,"Northern Metropolitan",11364,1232000
"10719","Nunawading","4","t","1A Thelma St","VB","Jellis",2017-06-03,15.4,"3131",338,"Manningham City Council",-37.81065,145.17309,"Eastern Metropolitan",4973,950000
"10720","Oak Park","2","u","4/4 Ethel St","S","Brad",2017-06-03,11.2,"3046",106,"Moreland City Council",-37.72326,144.91681,"Northern Metropolitan",2651,460000
"10721","Oak Park","4","h","24 Vincent St","SA","Nelson",2017-06-03,11.2,"3046",697,"Moreland City Council",-37.72001,144.91683,"Northern Metropolitan",2651,1138000
"10722","Oakleigh","4","h","19 Westgate St","PI","Woodards",2017-06-03,12.3,"3166",568,"Monash City Council",-37.9054,145.08669,"Southern Metropolitan",3224,1410000
"10723","Oakleigh","3","h","31 Westgate St","S","Woodards",2017-06-03,12.3,"3166",545,"Monash City Council",-37.90626,145.08653,"Southern Metropolitan",3224,1245000
"10724","Oakleigh East","2","h","41 Clayton Rd","S","Ray",2017-06-03,12.3,"3166",703,"Monash City Council",-37.90241,145.12378,"Southern Metropolitan",2547,1114000
"10725","Oakleigh South","4","h","5 Ellesmere St","S","Buxton",2017-06-03,15.5,"3167",564,"Kingston City Council",-37.93543,145.08408,"South-Eastern Metropolitan",3692,1120000
"10726","Oakleigh South","3","h","47 Washington Dr","S","Woodards",2017-06-03,15.5,"3167",640,"Kingston City Council",-37.93646,145.08728,"South-Eastern Metropolitan",3692,945000
"10727","Ormond","2","u","301/437 North Rd","SP","Gary",2017-06-03,11.4,"3204",0,"Glen Eira City Council",-37.90335,145.03718,"Southern Metropolitan",3578,485000
"10728","Parkdale","3","h","22 Booth St","SP","Buxton",2017-06-03,21.5,"3195",627,"Kingston City Council",-37.99544,145.08727,"South-Eastern Metropolitan",5087,1315000
"10729","Pascoe Vale","4","h","12 Daphne St","S","Nelson",2017-06-03,8.5,"3044",428,"Moreland City Council",-37.73466,144.94655,"Northern Metropolitan",7485,890000
"10730","Pascoe Vale","1","u","1/6 Hazel Gr","S","Nelson",2017-06-03,8.5,"3044",75,"Moreland City Council",-37.7308,144.94004,"Northern Metropolitan",7485,257500
"10731","Pascoe Vale","2","t","1/79 Park St","SN","Barry",2017-06-03,8.5,"3044",155,"Moreland City Council",-37.72277,144.92287,"Northern Metropolitan",7485,515000
"10732","Port Melbourne","3","u","120/1 Graham St","PI","Marshall",2017-06-03,3.5,"3207",0,"Melbourne City Council",-37.8429,144.94487,"Southern Metropolitan",8648,1725000
"10733","Port Melbourne","3","h","410 Graham St","PI","Marshall",2017-06-03,3.5,"3207",133,"Melbourne City Council",-37.83522,144.93471,"Southern Metropolitan",8648,1325000
"10734","Port Melbourne","3","h","51 Lyons St","PI","Marshall",2017-06-03,3.5,"3207",143,"Melbourne City Council",-37.83657,144.94511,"Southern Metropolitan",8648,1737500
"10735","Prahran","3","h","37 Charles St","VB","Jellis",2017-06-03,4.6,"3181",145,"Stonnington City Council",-37.84957,144.9889,"Southern Metropolitan",7717,1400000
"10736","Prahran","1","u","213/15 Clifton St","PI","hockingstuart",2017-06-03,4.6,"3181",0,"Stonnington City Council",-37.85188,144.99476,"Southern Metropolitan",7717,440000
"10737","Prahran","2","u","16/10 Williams Rd","S","Biggin",2017-06-03,4.6,"3181",0,"Stonnington City Council",-37.85807,145.00173,"Southern Metropolitan",7717,645000
"10738","Preston","3","h","129 Albert St","SP","McGrath",2017-06-03,8.4,"3072",485,"Darebin City Council",-37.7383,145.02349,"Northern Metropolitan",14577,850000
"10739","Preston","3","h","4 Austin St","S","Nelson",2017-06-03,8.4,"3072",577,"Darebin City Council",-37.75163,145.01834,"Northern Metropolitan",14577,937500
"10740","Preston","5","h","1 Bellarine St","PI","hockingstuart",2017-06-03,8.4,"3072",558,"Darebin City Council",-37.73472,144.99658,"Northern Metropolitan",14577,1400000
"10741","Preston","3","h","34 Grange St","S","Barry",2017-06-03,8.4,"3072",357,"Darebin City Council",-37.7377,144.98781,"Northern Metropolitan",14577,930000
"10742","Preston","4","h","121 Murray Rd","PI","Love",2017-06-03,8.4,"3072",540,"Darebin City Council",-37.73935,145.01517,"Northern Metropolitan",14577,830000
"10743","Preston","3","h","145 Murray Rd","S","Love",2017-06-03,8.4,"3072",470,"Darebin City Council",-37.73912,145.01298,"Northern Metropolitan",14577,881000
"10744","Preston","3","h","202 Raglan St","S","McGrath",2017-06-03,8.4,"3072",349,"Darebin City Council",-37.74946,145.00875,"Northern Metropolitan",14577,945000
"10745","Preston","3","h","8 Scotia St","S","Nelson",2017-06-03,8.4,"3072",515,"Darebin City Council",-37.74794,144.99111,"Northern Metropolitan",14577,1210000
"10746","Preston","3","h","34 Showers St","S","Nelson",2017-06-03,8.4,"3072",345,"Darebin City Council",-37.74818,144.99825,"Northern Metropolitan",14577,970000
"10747","Preston","2","u","3/26 Tyler St","PI","Nelson",2017-06-03,8.4,"3072",163,"Darebin City Council",-37.73311,145.03552,"Northern Metropolitan",14577,465000
"10748","Preston","3","h","42 Tyler St","S","Barry",2017-06-03,8.4,"3072",590,"Darebin City Council",-37.73314,145.03437,"Northern Metropolitan",14577,725000
"10749","Preston","3","h","49 Wallace St","S","hockingstuart",2017-06-03,8.4,"3072",545,"Darebin City Council",-37.74258,144.99309,"Northern Metropolitan",14577,990000
"10750","Preston","3","h","39 William St","S","Nelson",2017-06-03,8.4,"3072",448,"Darebin City Council",-37.73443,145.00201,"Northern Metropolitan",14577,972500
"10751","Preston","3","h","26A Young St","S","Nelson",2017-06-03,8.4,"3072",263,"Darebin City Council",-37.74739,145.00934,"Northern Metropolitan",14577,955000
"10752","Princes Hill","3","h","109 McIlwraith St","PI","Nelson",2017-06-03,3.5,"3054",204,"Yarra City Council",-37.78251,144.96817,"Northern Metropolitan",1008,1900000
"10753","Reservoir","4","h","7 Allan St","SN","Love",2017-06-03,12,"3073",725,"Darebin City Council",-37.71779,144.98829,"Northern Metropolitan",21650,823000
"10754","Reservoir","4","h","13 Crispe St","S","Barry",2017-06-03,12,"3073",665,"Darebin City Council",-37.72787,144.99423,"Northern Metropolitan",21650,1100000
"10755","Reservoir","5","h","5 Edgar St","S","Nelson",2017-06-03,12,"3073",601,"Darebin City Council",-37.7296,145.00714,"Northern Metropolitan",21650,1266000
"10756","Reservoir","3","h","9 Frankston St","S","Nelson",2017-06-03,12,"3073",461,"Darebin City Council",-37.72499,145.00038,"Northern Metropolitan",21650,1040000
"10757","Reservoir","3","t","2/12 MacK St","PI","Nelson",2017-06-03,12,"3073",160,"Darebin City Council",-37.702,145.01447,"Northern Metropolitan",21650,649250
"10758","Reservoir","2","h","81 McMahon Rd","S","Ray",2017-06-03,12,"3073",649,"Darebin City Council",-37.71086,145.01629,"Northern Metropolitan",21650,888000
"10759","Reservoir","2","t","2/33 Oconnor St","S","Harcourts",2017-06-03,12,"3073",0,"Darebin City Council",-37.7106,145.00177,"Northern Metropolitan",21650,521000
"10760","Reservoir","3","h","76 Powell St","SP","hockingstuart",2017-06-03,12,"3073",325,"Darebin City Council",-37.72589,144.99681,"Northern Metropolitan",21650,857700
"10761","Reservoir","3","t","2/4 Pratt St","S","Barry",2017-06-03,12,"3073",160,"Darebin City Council",-37.71064,145.01067,"Northern Metropolitan",21650,642500
"10762","Richmond","3","h","7 Benson St","S","Biggin",2017-06-03,2.4,"3121",294,"Yarra City Council",-37.8239,145.0022,"Northern Metropolitan",14949,1676000
"10763","Richmond","4","h","27 Charlotte St","S","Biggin",2017-06-03,2.4,"3121",244,"Yarra City Council",-37.82503,144.99967,"Northern Metropolitan",14949,1400000
"10764","Richmond","3","h","22 Glass St","S","Jellis",2017-06-03,2.4,"3121",163,"Yarra City Council",-37.82434,145.00489,"Northern Metropolitan",14949,1301000
"10765","Ringwood East","4","h","8 Marwarra St","S","Fletchers",2017-06-03,21.3,"3135",669,"Maroondah City Council",-37.81656,145.24247,"Eastern Metropolitan",4407,910000
"10766","Ringwood East","4","h","6 Victoria St","S","Real",2017-06-03,21.3,"3135",833,"Maroondah City Council",-37.81186,145.25419,"Eastern Metropolitan",4407,1200000
"10767","Rosanna","4","h","65 Greville Rd","S","Nelson",2017-06-03,8.9,"3084",647,"Banyule City Council",-37.74634,145.07848,"Eastern Metropolitan",3540,1170000
"10768","Rowville","3","h","240 Dandelion Dr","S","Ray",2017-06-03,23.5,"3178",372,"Knox City Council",-37.91655,145.26933,"South-Eastern Metropolitan",11667,622000
"10769","Roxburgh Park","3","h","12 Simmonds Pl","S","Ray",2017-06-03,20.6,"3064",255,"Hume City Council",-37.63382,144.92774,"Northern Metropolitan",5833,425000
